"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"ND","8","ND-10130203-061-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130203-061-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130203-061-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Heart Butte Creek Watershed (upper)","RIVER","127.02","MILES","STREAM/CREEK/RIVER","Heart Butte Creek upstream from its confluence with Lindstrom Creek, including tributaries. Located in Morton County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-10130203-062-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130203-062-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130203-062-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To The Heart River","RIVER","112.07","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to the Heart River in Grant and Morton Counties (ND-10130203-064-S).","-","-","-","Y","Y","Y","-"
"ND","8","ND-10130203-063-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130203-063-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130203-063-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Lindstrom Creek Watershed","RIVER","12.77","MILES","STREAM/CREEK/RIVER","Lindstrom Creek and tributaries located in Grant and Morton County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-013-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-013-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-013-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To The Maple River","RIVER","26.18","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to the Maple River (ND-09020205-012-S_00).  Located in S.W. Cass County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-014-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-014-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-014-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","South Branch Maple River Watershed","RIVER","26.05","MILES","STREAM/CREEK/RIVER","South Branch Maple River, including all tributaries.  Located in Northern Ransom County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-015-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-015-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-015-S_00'); newWindow.focus()"">Map Assessed Water</a>","THREATENED","Maple River","RIVER","40.09","MILES","STREAM/CREEK/RIVER","Maple River from its confluence with a tributary watershed near Buffalo, ND (ND-09020205-019-S_00) downstream to its confluence with the South Branch Maple River.  Located in western Cass County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-016-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-016-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-016-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributary Watershed To The Maple River","RIVER","41.1","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to the Maple River (ND-09020205-015-S_00).  Located in S.E. Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-017-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-017-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-017-S_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Tributary Watershed To The Maple River","RIVER","56.35","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to the Maple River (ND-09020205-015-S_00).  Located in S.E. Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-018-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-018-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-018-S_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Tributary Watershed To The Maple River","RIVER","160.3","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to the Maple River (ND-09020205-015-S_00).  Located in Eastern Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-019-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-019-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-019-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributary Watershed To The Maple River","RIVER","18.06","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to the Maple River (ND-09020205-015-S_00).  Located in N.W. Cass County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-020-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-020-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-020-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To The Maple River","RIVER","33.45","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to the Maple River (ND-09020205-015-S_00).  Located in Western Cass County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-021-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-021-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-021-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Maple River","RIVER","21.45","MILES","STREAM/CREEK/RIVER","Maple River from a tributary near the Steel, Cass, Barnes County line (ND-09020205-023-S_00) downstream to a tributary near Buffalo, ND (ND-09020205-019-S_00).  Located in N.W. Cass County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-022-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-022-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-022-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributary Watershed To The Maple River","RIVER","127.96","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to the Maple River (ND-09020205-021-S_00).  Located in N.E. Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-023-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-023-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-023-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To The Maple River","RIVER","50.76","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to the Maple River (ND-09020205-021-S_00).  Located in Barnes, Cass, and Steele County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-024-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-024-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-024-S_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Maple River","RIVER","28.28","MILES","STREAM/CREEK/RIVER","Maple River downstream to its confluence with a tributary near the Steele, Cass, and Barnes County Line (ND-09020205-023-S_00).","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-025-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-025-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-025-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To The Maple River","RIVER","62.21","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to the Maple River (ND-09020205-024-S_00).  Located in Barnes, Cass and Steele County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020301-001-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020301-001-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020301-001-S_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Red River","RIVER","21.2","MILES","STREAM/CREEK/RIVER","Red River of the North, from its confluence with the Marsh River (Mn), downstream to its confluence with the Sand Hill River (Mn).  Located in Eastern Trail County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020301-002-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020301-002-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020301-002-S_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","English Coulee","RIVER","8.48","MILES","STREAM/CREEK/RIVER","English Coulee from its confluence with a tributary upstream from Grand Forks, ND downstream to its confluence with the Red River Of The North (Lower Reach).","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020301-003-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020301-003-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020301-003-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To The Red River","RIVER","29.1","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to the Red River Of The North (ND-09020301-001-S_00).","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020301-004-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020301-004-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020301-004-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To English Coulee","RIVER","38.57","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to English Coulee (ND-09020301-002-S_00, ND-09020301-005-S_00, and ND-09020301-006-S_00).","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020301-005-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020301-005-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020301-005-S_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","English Coulee","RIVER","12.1","MILES","STREAM/CREEK/RIVER","English Coulee from its confluence with a major control structure, downstream to its confluence with a tributary that is upstream from Grand Forks, ND (Middle Reach).","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020301-006-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020301-006-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020301-006-S_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","English Coulee","RIVER","18.29","MILES","STREAM/CREEK/RIVER","English Coulee from its headwaters, downstream to a major control structure.","-","-","-","Y","Y","Y","-"
"ND","8","ND-10130101-037-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130101-037-S_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Tributary To Turtle Creek","RIVER","14.9","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed from Blue Lake to Turtle Creek.  Located in McLean County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020310-020-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020310-020-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020310-020-S_00'); newWindow.focus()"">Map Assessed Water</a>","THREATENED","South Branch Park River","RIVER","16.58","MILES","STREAM/CREEK/RIVER","South Branch Park River from its confluence with a tributary watershed near Adams, ND (ND-09020310-022-S_00), downstream to Homme Dam.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020310-021-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020310-021-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020310-021-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To The South Branch Park River","RIVER","45.02","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to the South Branch Park River (ND-09020310-020-S)","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020310-022-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020310-022-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020310-022-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributary Watershed To The South Branch Park River","RIVER","29.73","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to the South Branch Park River (ND-09020310-020-S)","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020310-023-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020310-023-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020310-023-S_00'); newWindow.focus()"">Map Assessed Water</a>","THREATENED","South Branch Park River","RIVER","33.43","MILES","STREAM/CREEK/RIVER","South Branch Park River downstream to A tributary watershed near Adams, ND (ND-09020310-022-S).","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020310-024-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020310-024-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020310-024-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To The South Branch Park River","RIVER","94.47","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to the South Branch Park River (ND-09020310-023-S)","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020310-025-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020310-025-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020310-025-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Middle Branch Park River","RIVER","2","MILES","STREAM/CREEK/RIVER","Middle Branch Park River from its confluence with the North Branch Park River downstream to its confluence South Branch Park River","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020310-026-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020310-026-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020310-026-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Middle Branch Park River","RIVER","13.33","MILES","STREAM/CREEK/RIVER","Middle Branch Park River from its confluence with A tributary near Highway 18 downstream to its confluence with North Branch Park River","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020310-027-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020310-027-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020310-027-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributary Watershed To Middle Branch Park River","RIVER","27.8","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to Middle Branch Park River (ND-09020310-026-S)","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020307-012-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020307-012-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020307-012-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To Salt Water Coulee","RIVER","5.27","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to Salt Water Coulee (ND-09020307-011-S)","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020307-013-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020307-013-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020307-013-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Hazen Brook","RIVER","17.62","MILES","STREAM/CREEK/RIVER","Hazen Brook downstream to its confluence with Salt Water Coulee.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020307-014-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020307-014-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020307-014-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributary Watershed To Hazen Brook","RIVER","13.55","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to Hazen Brook, south of Emerado, ND.","-","-","-","Y","Y","Y","-"
"ND","8","ND-10130203-064-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130203-064-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130203-064-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Heart River","RIVER","48.42","MILES","STREAM/CREEK/RIVER","Heart River from Lake Tschida downstream to its confluence with Big Muddy Creek. Located in Grant County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-10130204-001-L_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130204-001-L_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130204-001-L_00'); newWindow.focus()"">Map Assessed Water</a>","THREATENED","Sheep Creek Dam","FRESHWATER RESERVOIR","84.4","ACRES","LAKE/RESERVOIR/POND","An impoundment on Sheep Creek in Grant County, N.D.  Built by the BOR, SCS, and NDG&F for flood control and recreation.  Sheep Creek Dam is fed by a 37,827 acre watershed.","-","-","-","Y","Y","Y","E"
"ND","8","ND-10130204-001-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130204-001-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130204-001-S_00'); newWindow.focus()"">Map Assessed Water</a>","THREATENED","Cannonball River","RIVER","34.89","MILES","STREAM/CREEK/RIVER","Cannonball River from its confluence with Snake Creek, downstream to its confluence with Cedar Creek. Located in Grant County.","-","-","-","Y","Y","Y","H"
"ND","8","ND-10130204-002-L_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130204-002-L_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130204-002-L_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Larson Lake","FRESHWATER RESERVOIR","108.5","ACRES","LAKE/RESERVOIR/POND","A 108.5 acre impoundment in Hettinger County, North Dakota.","-","-","-","Y","Y","Y","H"
"ND","8","ND-09020204-032-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020204-032-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020204-032-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Spring Creek Watershed","RIVER","17.49","MILES","STREAM/CREEK/RIVER","Spring Creek from its confluence with the Sheyenne River, upstream to Clausen Springs Dam, including all tributaries.  Located in south central Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020204-033-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020204-033-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020204-033-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To The Sheyenne River","RIVER","36.4","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to the Sheyenne River (ND-09020204-027-S_00).  Located in south central Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020204-034-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020204-034-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020204-034-S_00'); newWindow.focus()"">Map Assessed Water</a>","THREATENED","Sheyenne River","RIVER","13.29","MILES","STREAM/CREEK/RIVER","Sheyenne River from its confluence with a tributary above Valley City, near railroad bridge, (ND-09020204-038-S_00) downstream to its confluence with a tributary below Valley City (ND-09020204-028-S_00).  Located in Central Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020204-035-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020204-035-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020204-035-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributary Watershed To The Sheyenne River","RIVER","10.67","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to the Sheyenne River (ND-09020204-034-S_00).  Located in Central Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020204-036-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020204-036-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020204-036-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributary Watershed To The Sheyenne River","RIVER","14.01","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to the Sheyenne River (ND-09020204-034-S_00).  Located in Central Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020204-040-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020204-040-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020204-040-S_00'); newWindow.focus()"">Map Assessed Water</a>","THREATENED","Sheyenne River","RIVER","13.69","MILES","STREAM/CREEK/RIVER","Sheyenne River from Lake Ashtabula downstream to its confluence with a tributary above Valley City, near rail road bridge (ND-09020204-038-S_00).  Located in Central Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020204-041-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020204-041-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020204-041-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributary Watershed To The Sheyenne River","RIVER","18.72","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to the Sheyenne River (ND-09020204-040-S_00).  Located in Central Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020204-042-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020204-042-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020204-042-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributary Watershed To The Sheyenne River","RIVER","14.4","MILES","STREAM/CREEK/RIVER","Unnamed tributary watershed to the Sheyenne River (ND-09020204-040-S_00).  Located in Central Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020204-043-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020204-043-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020204-043-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To The Sheyenne River","RIVER","16.35","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to the Sheyenne River (ND-09020204-040-S_00).  Located in Central Barnes County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-001-L_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-001-L_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-001-L_00'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Embden Dam","FRESHWATER RESERVOIR","80.89","ACRES","LAKE/RESERVOIR/POND","Embden Dam is a small impoundment in SW Cass County, North Dakota.  Size of impoundment is based on the 1:24k NHD layer.","-","-","-","Y","Y","N","U"
"ND","8","ND-09020205-001-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-001-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-001-S_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Maple River","RIVER","28.56","MILES","STREAM/CREEK/RIVER","Maple River, from its confluence with Buffalo Creek downstream to its confluence with the Sheyenne River.  Located in Eastern Cass County.","-","-","-","Y","Y","Y","-"
"ND","8","ND-09020205-002-L_00","2016","<a href=""JavaScript: newWindow = report305b('ND-09020205-002-L_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-09020205-002-L_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Casselton Reservoir","FRESHWATER RESERVOIR","19","ACRES","LAKE/RESERVOIR/POND","A small impoundment in Central Cass County, North Dakota.","-","-","-","Y","Y","Y","E"
"ND","8","ND-10130101-009-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130101-009-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130101-009-S_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Square Butte Creek","RIVER","38.3","MILES","STREAM/CREEK/RIVER","Square Butte Creek from Nelson Lake downstream to its confluence with Otter Creek. Located in Oliver and Morton Counties.","-","-","-","Y","Y","Y","-"
"ND","8","ND-10130101-010-L_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130101-010-L_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130101-010-L_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","West Park Lake","FRESHWATER RESERVOIR","275.9","ACRES","LAKE/RESERVOIR/POND","West Park Lake is a 275.9 acre lake formed by the McClusky Canal in McLean County, North Dakota. ","-","-","-","Y","Y","Y","M"
"ND","8","ND-10130101-010-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130101-010-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130101-010-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Tributaries To Square Butte Creek","RIVER","150.64","MILES","STREAM/CREEK/RIVER","Unnamed tributaries to Square Butte Creek (ND-10130101-009-S). Located in Oliver and Morton Counties.","-","-","-","Y","Y","Y","-"
"ND","8","ND-10130101-011-L_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130101-011-L_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130101-011-L_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Lake Brekken","FRESHWATER LAKE","241","ACRES","LAKE/RESERVOIR/POND","A 241 acre enhanced lake in McLean County, North Dakota.","-","-","-","Y","Y","Y","M"
"ND","8","ND-10130101-011-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130101-011-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130101-011-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Van Osting Dam Watershed","RIVER","2.09","MILES","STREAM/CREEK/RIVER","Tributaries to Van Oosting Dam, located in Oliver and Morton Counties.","-","-","-","Y","Y","Y","-"
"ND","8","ND-10130101-012-L_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130101-012-L_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130101-012-L_00'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Van Osting Dam","FRESHWATER RESERVOIR","13.5","ACRES","LAKE/RESERVOIR/POND","A small impoundment in Oliver County, N.D, owned by William Van Osting.","-","-","-","Y","Y","N","U"
"ND","8","ND-10130101-012-S_00","2016","<a href=""JavaScript: newWindow = report305b('ND-10130101-012-S_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('ND-10130101-012-S_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Otter Creek","RIVER","14.69","MILES","STREAM/CREEK/RIVER","Otter Creek from its headwaters downstream to Harmon Lake. Located in Morton County.","-","-","-","Y","Y","Y","-"
